round,class,candidate_alpha,val_shot_macro_f1,alpha_close-up,alpha_medium,alpha_object,alpha_space,alpha_wide
2,medium,0.95,0.8260914468267396,0.30000001192092896,0.949999988079071,0.15000000596046448,0.4699999988079071,0.4699999988079071
2,medium,1.0,0.8260914468267396,0.30000001192092896,1.0,0.15000000596046448,0.4699999988079071,0.4699999988079071
2,object,0.0,0.8511385012245845,0.30000001192092896,0.44999998807907104,0.0,0.4699999988079071,0.4699999988079071
2,object,0.05,0.854440698276067,0.30000001192092896,0.44999998807907104,0.05000000074505806,0.4699999988079071,0.4699999988079071
2,object,0.1,0.854440698276067,0.30000001192092896,0.44999998807907104,0.10000000149011612,0.4699999988079071,0.4699999988079071
2,object,0.15,0.8588532971714246,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.4699999988079071,0.4699999988079071
2,object,0.2,0.8588532971714246,0.30000001192092896,0.44999998807907104,0.20000000298023224,0.4699999988079071,0.4699999988079071
2,object,0.25,0.8588532971714246,0.30000001192092896,0.44999998807907104,0.25,0.4699999988079071,0.4699999988079071
2,object,0.3,0.8520727546185242,0.30000001192092896,0.44999998807907104,0.30000001192092896,0.4699999988079071,0.4699999988079071
2,object,0.35,0.8520727546185242,0.30000001192092896,0.44999998807907104,0.3499999940395355,0.4699999988079071,0.4699999988079071
2,object,0.4,0.8520727546185242,0.30000001192092896,0.44999998807907104,0.4000000059604645,0.4699999988079071,0.4699999988079071
2,object,0.45,0.8520727546185242,0.30000001192092896,0.44999998807907104,0.44999998807907104,0.4699999988079071,0.4699999988079071
2,object,0.5,0.8520727546185242,0.30000001192092896,0.44999998807907104,0.5,0.4699999988079071,0.4699999988079071
2,object,0.55,0.8520727546185242,0.30000001192092896,0.44999998807907104,0.550000011920929,0.4699999988079071,0.4699999988079071
2,object,0.6,0.8520727546185242,0.30000001192092896,0.44999998807907104,0.6000000238418579,0.4699999988079071,0.4699999988079071
2,object,0.65,0.8520727546185242,0.30000001192092896,0.44999998807907104,0.6499999761581421,0.4699999988079071,0.4699999988079071
2,object,0.7,0.8554487323287313,0.30000001192092896,0.44999998807907104,0.699999988079071,0.4699999988079071,0.4699999988079071
2,object,0.75,0.8554487323287313,0.30000001192092896,0.44999998807907104,0.75,0.4699999988079071,0.4699999988079071
2,object,0.8,0.8554487323287313,0.30000001192092896,0.44999998807907104,0.800000011920929,0.4699999988079071,0.4699999988079071
2,object,0.85,0.8554487323287313,0.30000001192092896,0.44999998807907104,0.8500000238418579,0.4699999988079071,0.4699999988079071
2,object,0.9,0.8554487323287313,0.30000001192092896,0.44999998807907104,0.8999999761581421,0.4699999988079071,0.4699999988079071
2,object,0.95,0.8588532971714246,0.30000001192092896,0.44999998807907104,0.949999988079071,0.4699999988079071,0.4699999988079071
2,object,1.0,0.8588532971714246,0.30000001192092896,0.44999998807907104,1.0,0.4699999988079071,0.4699999988079071
2,space,0.0,0.8238346318478618,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.0,0.4699999988079071
2,space,0.05,0.8238346318478618,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.05000000074505806,0.4699999988079071
2,space,0.1,0.8238346318478618,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.10000000149011612,0.4699999988079071
2,space,0.15,0.8238346318478618,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.15000000596046448,0.4699999988079071
2,space,0.2,0.8238346318478618,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.20000000298023224,0.4699999988079071
2,space,0.25,0.8345320090475749,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.25,0.4699999988079071
2,space,0.3,0.8345320090475749,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.30000001192092896,0.4699999988079071
2,space,0.35,0.8345320090475749,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.3499999940395355,0.4699999988079071
2,space,0.4,0.8403056742297549,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.4000000059604645,0.4699999988079071
2,space,0.45,0.8588532971714246,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.44999998807907104,0.4699999988079071
2,space,0.5,0.8588532971714246,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.5,0.4699999988079071
2,space,0.55,0.8588532971714246,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.550000011920929,0.4699999988079071
2,space,0.6,0.8588532971714246,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.6000000238418579,0.4699999988079071
2,space,0.65,0.8543242124335573,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.6499999761581421,0.4699999988079071
2,space,0.7,0.8543242124335573,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.699999988079071,0.4699999988079071
2,space,0.75,0.8543242124335573,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.75,0.4699999988079071
2,space,0.8,0.8543242124335573,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.800000011920929,0.4699999988079071
2,space,0.85,0.8543242124335573,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.8500000238418579,0.4699999988079071
2,space,0.9,0.8543242124335573,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.8999999761581421,0.4699999988079071
2,space,0.95,0.8543242124335573,0.30000001192092896,0.44999998807907104,0.15000000596046448,0.949999988079071,0.4699999988079071
